qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
tcrY_1,NC_002945.4,100,1458,0,0,1,1458,854586,856043,0,2693
group_1875,NC_002945.4,100,420,0,0,1,420,856875,856456,0,776
adhB_2,NC_002945.4,100,1128,0,0,1,1128,858015,856888,0,2084
group_1099,NC_002945.4,100,546,0,0,1,546,858659,858114,0,1009
group_2302,NC_002945.4,100,207,0,0,1,207,858868,858662,3.16E-107,383
group_1009,NC_002945.4,100,1356,0,0,1,1356,860226,858871,0,2505
dhbA,NC_002945.4,100,828,0,0,1,828,861053,860226,0,1530
group_217,NC_002945.4,100,642,0,0,1,642,862899,862258,0,1186
group_854,NC_002945.4,100,1470,0,0,1,1470,863101,864570,0,2715
group_2149,NC_002945.4,100,747,0,0,1,747,864601,865347,0,1380
group_1769,NC_002945.4,99.887,888,1,0,1,888,865445,866332,0,1635
group_1786,NC_002945.4,100,432,0,0,1,432,866332,866763,0,798
purD,NC_002945.4,100,1269,0,0,1,1269,866775,868043,0,2344
ywrD,NC_002945.4,100,1584,0,0,1,1584,869623,868040,0,2926
group_2054,NC_002945.4,100,780,0,0,1,780,871952,871173,0,1441
purB,NC_002945.4,100,1419,0,0,1,1419,872197,873615,0,2621
group_1144,NC_002945.4,100,1263,0,0,1,1263,873602,874864,0,2333
group_408,NC_002945.4,100,621,0,0,1,621,875481,874861,0,1147
purC,NC_002945.4,100,894,0,0,1,894,875532,876425,0,1652
group_1121,NC_002945.4,100,162,0,0,1,162,878694,878533,2.50E-82,300
mdtD_1,NC_002945.4,99.938,1623,1,0,1,1623,880631,879009,0,2992
group_2281,NC_002945.4,100,687,0,0,1,687,880829,881515,0,1269
purS,NC_002945.4,100,240,0,0,1,240,884714,884953,1.68E-125,444
purQ,NC_002945.4,100,675,0,0,1,675,884950,885624,0,1247
group_1517,NC_002945.4,100,474,0,0,1,474,886114,885641,0,876
group_2184,NC_002945.4,99.863,729,1,0,1,729,886990,886262,0,1341
group_1460,NC_002945.4,100,1044,0,0,1,1044,888030,886987,0,1929
nagR,NC_002945.4,100,810,0,0,1,810,888836,888027,0,1496
group_1034,NC_002945.4,100,306,0,0,1,306,888909,889214,4.48E-162,566
sthA_1,NC_002945.4,100,900,0,0,1,900,890825,889926,0,1663
group_648,NC_002945.4,100,324,0,0,1,324,1160893,1160570,4.70E-172,599
group_648,NC_002945.4,86.378,323,42,2,2,323,3756729,3757050,1.45E-97,351
group_2282,NC_002945.4,100,687,0,0,1,687,1160536,1159850,0,1269
group_1394,NC_002945.4,100,492,0,0,1,492,1159884,1159393,0,909
tcrX_2,NC_002945.4,100,774,0,0,1,774,1159211,1158438,0,1430
tcrY_2,NC_002945.4,100,1530,0,0,1,1530,1158430,1156901,0,2826
kdpC,NC_002945.4,100,570,0,0,1,570,1156328,1156897,0,1053
kdpA,NC_002945.4,100,1716,0,0,1,1716,1152487,1154202,0,3169
group_1685,NC_002945.4,100,99,0,0,1,99,1152389,1152487,1.46E-47,183
group_1298,NC_002945.4,100,147,0,0,1,147,1152252,1152398,4.88E-74,272
kdpD,NC_002945.4,100,2583,0,0,1,2583,1152161,1149579,0,4771
group_2248,NC_002945.4,100,213,0,0,1,213,1148693,1148905,1.51E-110,394
group_1806,NC_002945.4,100,93,0,0,1,93,1148555,1148647,2.93E-44,172
ppx2,NC_002945.4,100,960,0,0,1,960,1147494,1148453,0,1773
group_1395,NC_002945.4,100,492,0,0,1,492,1147012,1147503,0,909
group_2283,NC_002945.4,100,687,0,0,1,687,1146333,1147019,0,1269
eno,NC_002945.4,100,1290,0,0,1,1290,1145039,1146328,0,2383
mazG,NC_002945.4,100,981,0,0,1,981,1143143,1144123,0,1812
mfd,NC_002945.4,99.973,3705,1,0,1,3705,1139442,1143146,0,6837
glmU,NC_002945.4,99.866,1488,2,0,1,1488,1138535,1137048,0,2737
prs,NC_002945.4,100,981,0,0,1,981,1136956,1135976,0,1812
rplY,NC_002945.4,100,648,0,0,1,648,1135048,1134401,0,1197
group_625,NC_002945.4,100,1635,0,0,1,1635,1132105,1133739,0,3020
ispE,NC_002945.4,100,957,0,0,1,957,1130634,1131590,0,1768
ksgA,NC_002945.4,100,954,0,0,1,954,1129631,1130584,0,1762
metG,NC_002945.4,100,1560,0,0,1,1560,1127482,1125923,0,2881
menF_1,NC_002945.4,100,1245,0,0,1,1245,1123945,1122701,0,2300
pmt,NC_002945.4,100,1569,0,0,1,1569,1120475,1118907,0,2898
arcA,NC_002945.4,100,1209,0,0,1,1209,1117664,1118872,0,2233
group_437,NC_002945.4,100,618,0,0,1,618,1117627,1117010,0,1142
group_2114,NC_002945.4,100,759,0,0,1,759,1116246,1117004,0,1402
group_1615,NC_002945.4,100,951,0,0,1,951,1115278,1116228,0,1757
group_2274,NC_002945.4,100,210,0,0,1,210,1114861,1114652,6.91E-109,388
group_1776,NC_002945.4,100,252,0,0,1,252,1114340,1114591,3.79E-132,466
group_1405,NC_002945.4,99.907,1077,1,0,1,1077,1112863,1113939,0,1984
rimJ,NC_002945.4,100,612,0,0,1,612,1112091,1112702,0,1131
moeA1,NC_002945.4,99.922,1281,1,0,1,1281,1110748,1112028,0,2361
gtaB,NC_002945.4,100,921,0,0,1,921,1109751,1110671,0,1701
group_2318,NC_002945.4,100,672,0,0,1,672,1109728,1109057,0,1242
group_427,NC_002945.4,100,333,0,0,1,333,1108983,1108651,4.81E-177,616
group_2150,NC_002945.4,100,747,0,0,1,747,1102282,1103028,0,1380
mscL,NC_002945.4,100,456,0,0,1,456,1101959,1101504,0,843
moaB,NC_002945.4,100,546,0,0,1,546,1100939,1101484,0,1009
group_881,NC_002945.4,100,1395,0,0,1,1395,1099545,1100939,0,2577
rpmF,NC_002945.4,100,174,0,0,1,174,1095365,1095538,5.79E-89,322
accD5_1,NC_002945.4,100,1596,0,0,1,1596,1087818,1086223,0,2948
group_1273,NC_002945.4,100,1167,0,0,1,1167,1084217,1083051,0,2156
fadB,NC_002945.4,100,810,0,0,1,810,1083051,1082242,0,1496
group_286,NC_002945.4,100,633,0,0,1,633,1081519,1082151,0,1170
ctpV,NC_002945.4,100,2379,0,0,1,2379,1079144,1081522,0,4394
ctpV,NC_002945.4,76.364,165,33,6,1296,1457,121022,120861,4.55E-16,84.2
group_1162,NC_002945.4,100,297,0,0,1,297,1078858,1079154,4.37E-157,549
csoR_1,NC_002945.4,100,360,0,0,1,360,1078442,1078801,0,665
group_593,NC_002945.4,100,603,0,0,1,603,1078302,1077700,0,1114
group_1876,NC_002945.4,99.762,420,1,0,1,420,1077664,1077245,0,771
group_1586,NC_002945.4,100,963,0,0,1,963,1076726,1075764,0,1779
group_1362,NC_002945.4,100,141,0,0,1,141,1075718,1075578,1.01E-70,261
group_2314,NC_002945.4,100,675,0,0,1,675,1075581,1074907,0,1247
group_125,NC_002945.4,100,348,0,0,1,348,1074541,1074888,0,643
vapC9_1,NC_002945.4,100,384,0,0,1,384,1074012,1074395,0,710
group_2159,NC_002945.4,100,222,0,0,1,222,1073794,1074015,1.57E-115,411
group_333,NC_002945.4,100,2019,0,0,1,2019,1071722,1073740,0,3729
group_333,NC_002945.4,94.34,53,3,0,9,61,3132446,3132394,1.39E-15,82.4
group_333,NC_002945.4,94.34,53,3,0,5,57,3132558,3132506,1.39E-15,82.4
group_333,NC_002945.4,95.918,49,2,0,9,57,3132500,3132452,4.99E-15,80.5
group_333,NC_002945.4,95.918,49,2,0,13,61,3200562,3200514,4.99E-15,80.5
group_333,NC_002945.4,93.75,48,2,1,13,59,3119951,3119904,3.00E-12,71.3
group_333,NC_002945.4,97.059,34,1,0,28,61,3200602,3200569,2.34E-08,58.4
group_333,NC_002945.4,97.059,34,1,0,28,61,3200681,3200648,2.34E-08,58.4
group_333,NC_002945.4,97.059,34,1,0,28,61,3200760,3200727,2.34E-08,58.4
group_961,NC_002945.4,100,1380,0,0,1,1380,1070350,1071729,0,2549
purH,NC_002945.4,100,1572,0,0,1,1572,1068672,1070243,0,2904
group_1868,NC_002945.4,100,849,0,0,1,849,1065429,1064581,0,1568
sucD,NC_002945.4,100,903,0,0,1,903,1063616,1064518,0,1668
sucC,NC_002945.4,100,1164,0,0,1,1164,1062431,1063594,0,2150
uvrD1,NC_002945.4,100,2316,0,0,1,2316,1058727,1061042,0,4277
group_1489,NC_002945.4,100,273,0,0,1,273,1058385,1058113,8.77E-144,505
pgi,NC_002945.4,100,1662,0,0,1,1662,1057152,1055491,0,3070
group_2105,NC_002945.4,99.869,762,1,0,1,762,1054714,1055475,0,1402
fpg2,NC_002945.4,100,477,0,0,1,477,1054232,1054708,0,881
group_1470,NC_002945.4,99.904,1041,1,0,1,1041,1054203,1053163,0,1917
group_2094,NC_002945.4,100,765,0,0,1,765,1052775,1052011,0,1413
group_1825,NC_002945.4,100,867,0,0,1,867,1051926,1051060,0,1602
ligD_1,NC_002945.4,99.956,2280,1,0,1,2280,1046603,1048882,0,4205
pstA2,NC_002945.4,100,906,0,0,1,906,1044784,1045689,0,1674
pstC1,NC_002945.4,100,1017,0,0,1,1017,1043766,1044782,0,1879
pstS1,NC_002945.4,100,1125,0,0,1,1125,1042582,1043706,0,2078
pstB2_2,NC_002945.4,100,216,0,0,1,216,1041730,1041945,3.29E-112,399
pstS2,NC_002945.4,100,1113,0,0,1,1113,1041514,1040402,0,2056
pstS2,NC_002945.4,74.219,640,143,20,343,969,1035707,1036337,7.05E-66,248
pknD_1,NC_002945.4,100,876,0,0,1,876,1040380,1039505,0,1618
pknD_2,NC_002945.4,100,1179,0,0,1,1179,1039563,1038385,0,2178
pstA1,NC_002945.4,100,915,0,0,1,915,1037464,1038378,0,1690
pstC2,NC_002945.4,100,975,0,0,1,975,1036493,1037467,0,1801
pstS3,NC_002945.4,100,1113,0,0,1,1113,1035368,1036480,0,2056
pstS3,NC_002945.4,74.178,639,145,18,340,970,1041172,1040546,7.05E-66,248
ord_1,NC_002945.4,100,1077,0,0,1,1077,1034251,1033175,0,1989
mntH,NC_002945.4,100,1287,0,0,1,1287,1032330,1031044,0,2377
group_1429,NC_002945.4,100,1065,0,0,1,1065,1031043,1029979,0,1967
group_1073,NC_002945.4,100,1320,0,0,1,1320,1027282,1025963,0,2438
group_1353,NC_002945.4,100,501,0,0,1,501,1025150,1025650,0,926
group_1613,NC_002945.4,100,456,0,0,1,456,1024698,1025153,0,843
group_1673,NC_002945.4,100,258,0,0,1,258,1024331,1024588,1.80E-135,477
betS,NC_002945.4,100,1782,0,0,1,1782,1022553,1024334,0,3291
group_1125,NC_002945.4,100,300,0,0,1,300,1022109,1021810,9.50E-159,555
group_1170,NC_002945.4,100,1239,0,0,1,1239,1020431,1019193,0,2289
group_783,NC_002945.4,99.934,1509,1,0,1,1509,1019191,1017683,0,2782
group_2056,NC_002945.4,100,231,0,0,1,231,1017516,1017286,1.63E-120,427
group_2071,NC_002945.4,100,774,0,0,1,774,1015864,1016637,0,1430
group_1756,NC_002945.4,100,435,0,0,1,435,1015332,1015766,0,804
group_743,NC_002945.4,100,180,0,0,1,180,1015147,1015326,2.78E-92,333
group_1153,NC_002945.4,100,159,0,0,1,159,1014863,1015021,1.14E-80,294
ctpE,NC_002945.4,100,2394,0,0,1,2394,1012197,1014590,0,4421
ctpE,NC_002945.4,96.875,32,1,0,1590,1621,2225395,2225426,3.59E-07,54.7
group_1358,NC_002945.4,100,1119,0,0,1,1119,1009409,1010527,0,2067
accD3,NC_002945.4,100,1488,0,0,1,1488,1008645,1007158,0,2748
prrA,NC_002945.4,100,711,0,0,1,711,1007027,1006317,0,1314
prrB,NC_002945.4,100,1410,0,0,1,1410,1006375,1004966,0,2604
arfC,NC_002945.4,100,528,0,0,1,528,1004422,1004949,0,976
arfA,NC_002945.4,100,981,0,0,1,981,1003277,1004257,0,1812
group_1592,NC_002945.4,100,264,0,0,1,264,1003169,1002906,8.51E-139,488
group_1560,NC_002945.4,100,978,0,0,1,978,996760,995783,0,1807
group_751,NC_002945.4,100,1530,0,0,1,1530,994276,995805,0,2826
group_779,NC_002945.4,100,318,0,0,1,318,993900,994217,9.97E-169,588
group_176,NC_002945.4,100,2649,0,0,1,2649,993061,990413,0,4892
citA,NC_002945.4,100,1122,0,0,1,1122,990326,989205,0,2073
group_1260,NC_002945.4,100,150,0,0,1,150,987139,987288,1.07E-75,278
group_1589,NC_002945.4,100,459,0,0,1,459,986436,985978,0,848
fprB,NC_002945.4,100,1728,0,0,1,1728,984268,985995,0,3192
group_1499,NC_002945.4,100,1023,0,0,1,1023,983227,984249,0,1890
serC,NC_002945.4,100,1131,0,0,1,1131,983019,981889,0,2089
group_2106,NC_002945.4,100,762,0,0,1,762,981732,980971,0,1408
group_1338,NC_002945.4,100,285,0,0,1,285,980690,980974,1.96E-150,527
rlmB,NC_002945.4,100,867,0,0,1,867,979827,980693,0,1602
group_1787,NC_002945.4,100,432,0,0,1,432,979399,979830,0,798
group_1451,NC_002945.4,100,276,0,0,1,276,979221,978946,1.91E-145,510
group_1419,NC_002945.4,99.796,489,1,0,1,489,974760,974272,0,898
group_365,NC_002945.4,100,1953,0,0,1,1953,970971,972923,0,3607
group_1965,NC_002945.4,100,408,0,0,1,408,968358,968765,0,754
yccF,NC_002945.4,99.744,390,1,0,1,390,968193,967804,0,715
group_1404,NC_002945.4,99.642,279,1,0,1,279,966721,966443,1.93E-145,510
mtnN_1,NC_002945.4,100,768,0,0,1,768,99719,100486,0,1419
group_270,NC_002945.4,100,195,0,0,1,195,99414,99608,1.39E-100,361
group_2074,NC_002945.4,100,771,0,0,1,771,98515,99285,0,1424
COQ3_1,NC_002945.4,100,594,0,0,1,594,97793,98386,0,1098
hycE,NC_002945.4,100,1476,0,0,1,1476,95452,96927,0,2726
ndhB,NC_002945.4,100,1467,0,0,1,1467,93986,95452,0,2710
group_56,NC_002945.4,100,663,0,0,1,663,93324,93986,0,1225
hycD,NC_002945.4,100,951,0,0,1,951,92363,93313,0,1757
hycG,NC_002945.4,99.792,480,1,0,1,480,89959,90438,0,881
group_190,NC_002945.4,100,345,0,0,1,345,89610,89954,0,638
group_1590,NC_002945.4,100,459,0,0,1,459,89057,89515,0,848
group_2303,NC_002945.4,100,207,0,0,1,207,88039,87833,3.16E-107,383
group_684,NC_002945.4,100,594,0,0,1,594,87836,87243,0,1098
oleB,NC_002945.4,100,831,0,0,1,831,86501,85671,0,1535
group_2097,NC_002945.4,99.744,390,1,0,1,390,85607,85218,0,715
hutI_1,NC_002945.4,99.919,1236,1,0,1,1236,82783,84018,0,2278
glyA2,NC_002945.4,100,1278,0,0,1,1278,78923,77646,0,2361
sdaA,NC_002945.4,100,1386,0,0,1,1386,77649,76264,0,2560
group_1705,NC_002945.4,99.89,912,1,0,1,912,75328,76239,0,1679
group_894,NC_002945.4,100,570,0,0,1,570,75225,74656,0,1053
icd2,NC_002945.4,100,2238,0,0,1,2238,74538,72301,0,4133
vapC9_2,NC_002945.4,100,402,0,0,1,402,71848,72249,0,743
group_1943,NC_002945.4,100,240,0,0,1,240,71616,71855,1.68E-125,444
group_1190,NC_002945.4,100,156,0,0,1,156,68414,68569,5.19E-79,289
group_1436,NC_002945.4,100,1059,0,0,1,1059,63899,64957,0,1956
group_2266,NC_002945.4,99.856,693,1,0,1,693,63190,63882,0,1275
dnaB,NC_002945.4,100,2625,0,0,1,2625,60386,63010,0,4848
group_1209,NC_002945.4,100,528,0,0,1,528,59880,60407,0,976
rplI,NC_002945.4,100,459,0,0,1,459,59399,59857,0,848
rpsR1_1,NC_002945.4,100,255,0,0,1,255,59112,59366,8.26E-134,472
ssb,NC_002945.4,100,495,0,0,1,495,58576,59070,0,915
rpsF,NC_002945.4,100,291,0,0,1,291,58182,58472,9.26E-154,538
inhA_1,NC_002945.4,99.844,639,1,0,1,639,57325,57963,0,1175
group_571,NC_002945.4,99.941,1683,1,0,1,1683,55686,57368,0,3103
group_1109,NC_002945.4,100,543,0,0,1,543,51711,51169,0,1003
ino1,NC_002945.4,100,1104,0,0,1,1104,51108,50005,0,2039
group_1749,NC_002945.4,100,897,0,0,1,897,49923,49027,0,1657
rutA,NC_002945.4,100,795,0,0,1,795,49011,48217,0,1469
group_2173,NC_002945.4,100,735,0,0,1,735,48084,47350,0,1358
group_336,NC_002945.4,100,627,0,0,1,627,47191,46565,0,1158
leuS,NC_002945.4,100,2910,0,0,1,2910,43546,46455,0,5374
group_1643,NC_002945.4,100,933,0,0,1,933,43349,42417,0,1724
group_126,NC_002945.4,100,348,0,0,1,348,42335,41988,0,643
group_285,NC_002945.4,99.842,633,1,0,1,633,41264,41896,0,1164
menE_2,NC_002945.4,99.941,1689,1,0,1,1689,37243,38931,0,3114
group_2055,NC_002945.4,100,396,0,0,1,396,36851,37246,0,732
acpP,NC_002945.4,100,264,0,0,1,264,36591,36854,8.51E-139,488
group_500,NC_002945.4,100,330,0,0,1,330,33208,33537,2.21E-175,610
group_780,NC_002945.4,100,318,0,0,1,318,31173,31490,9.97E-169,588
group_2271,NC_002945.4,100,363,0,0,1,363,29225,29587,0,671
group_1917,NC_002945.4,100,834,0,0,1,834,28343,29176,0,1541
whiB5,NC_002945.4,100,420,0,0,1,420,27423,27004,0,776
IMPDH,NC_002945.4,99.794,969,2,0,1,969,26862,25894,0,1779
fhaA,NC_002945.4,99.872,1566,2,0,1,1566,25425,23860,0,2881
fhaB,NC_002945.4,100,468,0,0,1,468,23736,23269,0,865
rodA,NC_002945.4,100,1410,0,0,1,1410,21639,20230,0,2604
pbpA,NC_002945.4,100,1476,0,0,1,1476,20233,18758,0,2726
pknB,NC_002945.4,100,1881,0,0,1,1881,17469,15589,0,3474
trpG,NC_002945.4,100,699,0,0,1,699,14913,15611,0,1291
group_2154,NC_002945.4,100,744,0,0,1,744,14133,14876,0,1375
crgA,NC_002945.4,100,282,0,0,1,282,13994,13713,9.01E-149,521
group_1527,NC_002945.4,100,270,0,0,1,270,13491,13222,4.03E-142,499
group_1221,NC_002945.4,100,153,0,0,1,153,13176,13024,2.36E-77,283
ppiA,NC_002945.4,100,549,0,0,1,549,12468,13016,0,1014
group_1621,NC_002945.4,100,108,0,0,1,108,11528,11421,1.62E-52,200
gyrA1,NC_002945.4,99.921,2517,2,0,1,2517,7302,9818,0,4638
gyrB1,NC_002945.4,99.953,2145,1,0,1,2145,5123,7267,0,3956
recF,NC_002945.4,100,1158,0,0,1,1158,3280,4437,0,2139
yidC,NC_002945.4,100,1101,0,0,1,1101,4348441,4347341,0,2034
group_935,NC_002945.4,100,564,0,0,1,564,4347269,4346706,0,1042
rsmG,NC_002945.4,100,675,0,0,1,675,4346574,4345900,0,1247
group_2174,NC_002945.4,100,735,0,0,1,735,4343539,4342805,0,1358
cwlM,NC_002945.4,100,1221,0,0,1,1221,4341564,4342784,0,2255
trxA,NC_002945.4,100,351,0,0,1,351,4341104,4341454,0,649
trxB,NC_002945.4,99.901,1008,1,0,1,1008,4340100,4341107,0,1857
rsmA,NC_002945.4,99.869,765,1,0,1,765,4339242,4340006,0,1408
mviN,NC_002945.4,100,3555,0,0,1,3555,4334970,4338524,0,6565
cca,NC_002945.4,100,1443,0,0,1,1443,4331446,4330004,0,2665
group_1291,NC_002945.4,100,510,0,0,1,510,4329979,4329470,0,942
esxF_1,NC_002945.4,100,174,0,0,1,174,4329404,4329231,5.79E-89,322
esxF_2,NC_002945.4,100,93,0,0,1,93,4329185,4329093,2.93E-44,172
esxE,NC_002945.4,100,291,0,0,1,291,4329100,4328810,9.26E-154,538
group_1174,NC_002945.4,100,531,0,0,1,531,4326268,4325738,0,981
group_1161,NC_002945.4,100,297,0,0,1,297,4323562,4323858,4.37E-157,549
group_2206,NC_002945.4,100,717,0,0,1,717,4323237,4322521,0,1325
eccB2,NC_002945.4,100,1488,0,0,1,1488,4320310,4318823,0,2748
group_2023,NC_002945.4,100,234,0,0,1,234,4314364,4314131,3.55E-122,433
group_1223,NC_002945.4,100,1200,0,0,1,1200,4314052,4312853,0,2217
esxD,NC_002945.4,100,324,0,0,1,324,4312742,4312419,4.70E-172,599
esxC,NC_002945.4,100,114,0,0,1,114,4312210,4312097,7.98E-56,211
eccA2,NC_002945.4,99.41,1865,0,1,1,1854,4307594,4305730,0,3373
mycP1,NC_002945.4,100,1371,0,0,1,1371,4305564,4304194,0,2532
eccE1,NC_002945.4,100,1389,0,0,1,1389,4304197,4302809,0,2566
espL,NC_002945.4,100,348,0,0,1,348,4301323,4300976,0,643
esxA,NC_002945.4,100,288,0,0,1,288,4293341,4293628,4.26E-152,532
group_1371,NC_002945.4,100,1107,0,0,1,1107,4291807,4292913,0,2045
eccCb1,NC_002945.4,100,1776,0,0,1,1776,4289559,4291334,0,3280
eccCa1,NC_002945.4,100,2244,0,0,1,2244,4287213,4289456,0,4145
eccB1,NC_002945.4,100,1443,0,0,1,1443,4285771,4287213,0,2665
eccA1,NC_002945.4,99.942,1722,1,0,1,1722,4284046,4285767,0,3175
espH,NC_002945.4,100,552,0,0,1,552,4283502,4284053,0,1020
espG1,NC_002945.4,100,852,0,0,1,852,4282612,4283463,0,1574
espF,NC_002945.4,100,312,0,0,1,312,4282298,4282609,2.11E-165,577
whiB6,NC_002945.4,100,291,0,0,1,291,4279146,4278856,9.26E-154,538
gltB,NC_002945.4,100,4584,0,0,1,4584,4276766,4272183,0,8466
gltD,NC_002945.4,100,1467,0,0,1,1467,4272190,4270724,0,2710
group_1363,NC_002945.4,100,141,0,0,1,141,4270570,4270430,1.01E-70,261
group_1188,NC_002945.4,100,198,0,0,1,198,4270299,4270102,3.03E-102,366
ycdX,NC_002945.4,100,1008,0,0,1,1008,4270093,4269086,0,1862
ethR_1,NC_002945.4,100,651,0,0,1,651,4268234,4268884,0,1203
ethA_2,NC_002945.4,100,1470,0,0,1,1470,4268158,4266689,0,2715
rraA,NC_002945.4,100,474,0,0,1,474,4266180,4266653,0,876
group_1982,NC_002945.4,100,405,0,0,1,405,4265759,4266163,0,749
group_1339,NC_002945.4,100,285,0,0,1,285,4265368,4265652,1.96E-150,527
group_706,NC_002945.4,100,657,0,0,1,657,4264700,4265356,0,1214
espR,NC_002945.4,100,399,0,0,1,399,4264184,4264582,0,737
group_1711,NC_002945.4,99.89,909,1,0,1,909,4263011,4263919,0,1674
group_1164,NC_002945.4,100,534,0,0,1,534,4262223,4262756,0,987
sodB,NC_002945.4,100,624,0,0,1,624,4261389,4262012,0,1153
group_1665,NC_002945.4,100,102,0,0,1,102,4260641,4260540,3.26E-49,189
group_1979,NC_002945.4,100,807,0,0,1,807,2795886,2796692,0,1491
group_1047,NC_002945.4,100,1338,0,0,1,1338,2795801,2794464,0,2471
group_179,NC_002945.4,100,648,0,0,1,648,2792920,2793567,0,1197
fadD3_1,NC_002945.4,100,1644,0,0,1,1644,2792804,2791161,0,3037
scoA,NC_002945.4,100,747,0,0,1,747,2791078,2790332,0,1380
scoB,NC_002945.4,100,657,0,0,1,657,2790335,2789679,0,1214
group_685,NC_002945.4,99.937,1590,1,0,1,1590,2789682,2788093,0,2931
accA1_2,NC_002945.4,99.949,1965,1,0,1,1965,2788088,2786124,0,3624
mmgC_3,NC_002945.4,100,1185,0,0,1,1185,2786119,2784935,0,2189
group_1002,NC_002945.4,100,558,0,0,1,558,2784938,2784381,0,1031
citE,NC_002945.4,100,822,0,0,1,822,2784384,2783563,0,1519
bkdB,NC_002945.4,100,1047,0,0,1,1047,2782190,2781144,0,1934
bkdC,NC_002945.4,100,1182,0,0,1,1182,2781147,2779966,0,2183
group_1829,NC_002945.4,100,426,0,0,1,426,2779518,2779943,0,787
group_2111,NC_002945.4,100,762,0,0,1,762,2778477,2779238,0,1408
group_359,NC_002945.4,100,192,0,0,1,192,2777722,2777531,6.34E-99,355
group_2076,NC_002945.4,100,771,0,0,1,771,2765563,2766333,0,1424
group_1139,NC_002945.4,100,1266,0,0,1,1266,2765201,2763936,0,2338
group_507,NC_002945.4,100,1743,0,0,1,1743,2762235,2760493,0,3219
group_1315,NC_002945.4,100,507,0,0,1,507,2757200,2756694,0,937
ettA_1,NC_002945.4,100,1677,0,0,1,1677,2756613,2754937,0,3097
gdh,NC_002945.4,100,4872,0,0,1,4872,2754833,2749962,0,8997
group_1901,NC_002945.4,100,417,0,0,1,417,2749965,2749549,0,771
malL,NC_002945.4,100,1563,0,0,1,1563,2746216,2747778,0,2887
glbO,NC_002945.4,100,387,0,0,1,387,2745752,2746138,0,715
group_2024,NC_002945.4,100,234,0,0,1,234,2744905,2744672,3.55E-122,433
group_1550,NC_002945.4,100,468,0,0,1,468,2744685,2744218,0,865
pepN,NC_002945.4,100,2586,0,0,1,2586,2741560,2744145,0,4776
rpiB,NC_002945.4,99.796,489,1,0,1,489,2740733,2740245,0,898
nei1_1,NC_002945.4,100,807,0,0,1,807,2740239,2739433,0,1491
group_1245,NC_002945.4,99.916,1185,1,0,1,1185,2738229,2739413,0,2183
tig,NC_002945.4,100,1401,0,0,1,1401,2737865,2736465,0,2588
clpP1,NC_002945.4,100,603,0,0,1,603,2736348,2735746,0,1114
clpP2,NC_002945.4,100,645,0,0,1,645,2735749,2735105,0,1192
jefA,NC_002945.4,99.938,1617,1,0,1,1617,2733338,2734954,0,2981
mmuM,NC_002945.4,100,909,0,0,1,909,2732353,2733261,0,1679
clpX,NC_002945.4,100,1281,0,0,1,1281,2732062,2730782,0,2366
group_1147,NC_002945.4,100,1257,0,0,1,1257,2730766,2729510,0,2322
korA,NC_002945.4,100,1962,0,0,1,1962,2729278,2727317,0,3624
korB,NC_002945.4,100,1122,0,0,1,1122,2727320,2726199,0,2073
rpfE,NC_002945.4,100,567,0,0,1,567,2724802,2724236,0,1048
group_1146,NC_002945.4,99.921,1260,1,0,1,1260,2724146,2722887,0,2322
valS,NC_002945.4,100,2631,0,0,1,2631,2722799,2720169,0,4859
folC,NC_002945.4,99.932,1464,1,0,1,1464,2720172,2718709,0,2699
group_2216,NC_002945.4,100,372,0,0,1,372,2718712,2718341,0,688
ndkA,NC_002945.4,100,423,0,0,1,423,2718310,2717888,0,782
rne,NC_002945.4,100,2862,0,0,1,2862,2717558,2714697,0,5286
rplU,NC_002945.4,100,312,0,0,1,312,2712932,2712621,2.11E-165,577
rpmA,NC_002945.4,100,261,0,0,1,261,2712606,2712346,3.91E-137,483
