qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
hrcA,NC_002945.4,100,1032,0,0,1,1032,2627575,2626544,0,1906
dnaJ2,NC_002945.4,100,1149,0,0,1,1149,2626469,2625321,0,2122
rsmE,NC_002945.4,100,789,0,0,1,789,2625307,2624519,0,1458
group_1768,NC_002945.4,100,141,0,0,1,141,2624420,2624560,1.01E-70,261
group_1340,NC_002945.4,100,186,0,0,1,186,2624235,2624420,1.33E-95,344
group_1952,NC_002945.4,100,1059,0,0,1,1059,2622456,2621398,0,1956
ybeY,NC_002945.4,100,534,0,0,1,534,2621379,2620846,0,987
group_1970,NC_002945.4,100,1308,0,0,1,1308,2620849,2619542,0,2416
group_1693,NC_002945.4,100,342,0,0,1,342,2619570,2619229,0,632
amiA2,NC_002945.4,100,1455,0,0,1,1455,2616802,2618256,0,2687
uppS,NC_002945.4,99.888,891,1,0,1,891,2615950,2615060,0,1640
smtB,NC_002945.4,100,408,0,0,1,408,2613728,2614135,0,754
glyQS,NC_002945.4,100,1455,0,0,1,1455,2613609,2612155,0,2687
esxN_1,NC_002945.4,100,180,0,0,1,180,2608075,2607896,2.78E-92,333
esxN_1,NC_002945.4,98.876,178,2,0,1,178,2025663,2025840,7.78E-88,318
esxN_1,NC_002945.4,96.067,178,7,0,1,178,1161198,1161021,1.70E-79,291
esxN_1,NC_002945.4,95.556,180,8,0,1,180,1342386,1342565,6.10E-79,289
group_547,NC_002945.4,99.95,1983,1,0,1,1983,2605829,2607811,0,3657
dgt,NC_002945.4,100,1296,0,0,1,1296,2605760,2604465,0,2394
dnaG,NC_002945.4,100,1920,0,0,1,1920,2604460,2602541,0,3546
group_2022,NC_002945.4,100,294,0,0,1,294,2602244,2602537,2.01E-155,544
group_747,NC_002945.4,100,435,0,0,1,435,2601590,2602024,0,804
mmpL9_1,NC_002945.4,100,396,0,0,1,396,2599194,2599589,0,732
mmpL9_1,NC_002945.4,81.553,309,57,0,1,309,540014,539706,1.45E-68,255
cysE,NC_002945.4,100,690,0,0,1,690,2591739,2592428,0,1275
cysK1,NC_002945.4,100,933,0,0,1,933,2590803,2591735,0,1724
group_1279,NC_002945.4,100,387,0,0,1,387,2586303,2586689,0,715
asnC,NC_002945.4,100,447,0,0,1,447,2578340,2578786,0,826
group_776,NC_002945.4,100,774,0,0,1,774,2578140,2577367,0,1430
rocD2,NC_002945.4,100,666,0,0,1,666,2577370,2576705,0,1230
rocD,NC_002945.4,100,546,0,0,1,546,2576705,2576160,0,1009
ugpA,NC_002945.4,100,873,0,0,1,873,2570844,2571716,0,1613
group_1151,NC_002945.4,100,1518,0,0,1,1518,2570810,2569293,0,2804
group_1357,NC_002945.4,100,1374,0,0,1,1374,2569296,2567923,0,2538
group_1748,NC_002945.4,100,855,0,0,1,855,2567912,2567058,0,1580
group_50,NC_002945.4,100,270,0,0,1,270,2566492,2566761,4.03E-142,499
group_1819,NC_002945.4,100,597,0,0,1,597,2565818,2566414,0,1103
group_1694,NC_002945.4,100,342,0,0,1,342,2565444,2565785,0,632
group_1513,NC_002945.4,100,168,0,0,1,168,2564650,2564483,1.20E-85,311
xerC_1,NC_002945.4,100,456,0,0,1,456,2564304,2563849,0,843
group_1796,NC_002945.4,100,333,0,0,1,333,2563151,2563483,4.81E-177,616
group_1169,NC_002945.4,100,717,0,0,1,717,2562425,2563141,0,1325
group_1594,NC_002945.4,100,159,0,0,1,159,2562018,2561860,1.14E-80,294
group_877,NC_002945.4,100,426,0,0,1,426,2559503,2559928,0,787
group_1057,NC_002945.4,100,264,0,0,1,264,2559463,2559200,8.51E-139,488
group_1057,NC_002945.4,78.531,177,31,5,90,264,718879,719050,7.74E-25,110
group_1520,NC_002945.4,100,1290,0,0,1,1290,2557815,2559104,0,2383
group_1063,NC_002945.4,100,210,0,0,1,210,2557231,2557022,6.91E-109,388
group_23,NC_002945.4,100,924,0,0,1,924,2557025,2556102,0,1707
group_489,NC_002945.4,100,243,0,0,1,243,2555819,2556061,3.67E-127,449
group_474,NC_002945.4,100,819,0,0,1,819,2554900,2554082,0,1513
group_531,NC_002945.4,100,453,0,0,1,453,2550444,2550896,0,837
dhmA1,NC_002945.4,100,903,0,0,1,903,2549510,2550412,0,1668
group_1807,NC_002945.4,100,1164,0,0,1,1164,2547392,2548555,0,2150
mtnN_1,NC_002945.4,100,1005,0,0,1,1005,2547037,2546033,0,1857
cdh,NC_002945.4,100,849,0,0,1,849,2543616,2544464,0,1568
group_1351,NC_002945.4,100,1380,0,0,1,1380,2533567,2534946,0,2549
group_40,NC_002945.4,99.891,915,1,0,1,915,2533403,2532489,0,1685
group_1810,NC_002945.4,100,330,0,0,1,330,2529467,2529796,2.21E-175,610
group_1430,NC_002945.4,99.729,369,1,0,1,369,2529102,2529470,0,676
group_1990,NC_002945.4,100,300,0,0,1,300,2528697,2528996,9.50E-159,555
group_1652,NC_002945.4,99.919,1230,1,0,1,1230,2522065,2523294,0,2266
group_2086,NC_002945.4,100,954,0,0,1,954,2519006,2519959,0,1762
gloB_1,NC_002945.4,100,636,0,0,1,636,2516697,2517332,0,1175
group_1911,NC_002945.4,100,1086,0,0,1,1086,2515612,2516697,0,2006
group_475,NC_002945.4,99.878,819,1,0,1,819,2514295,2513477,0,1507
group_15,NC_002945.4,100,513,0,0,1,513,2513326,2512814,0,948
group_940,NC_002945.4,100,219,0,0,1,219,2512567,2512785,7.19E-114,405
group_54,NC_002945.4,100,504,0,0,1,504,2511457,2511960,0,931
dagK,NC_002945.4,100,930,0,0,1,930,2510462,2511391,0,1718
group_1944,NC_002945.4,100,1590,0,0,1,1590,2508876,2510465,0,2937
group_1926,NC_002945.4,99.825,570,1,0,1,570,2508828,2508259,0,1048
glpD1,NC_002945.4,100,1545,0,0,1,1545,2508259,2506715,0,2854
accD6,NC_002945.4,100,1422,0,0,1,1422,2504302,2505723,0,2627
kasB,NC_002945.4,100,1317,0,0,1,1317,2502955,2504271,0,2433
kasB,NC_002945.4,74.884,860,186,26,468,1315,2502081,2502922,7.97E-101,364
kasA,NC_002945.4,100,1251,0,0,1,1251,2501674,2502924,0,2311
kasA,NC_002945.4,74.884,860,186,26,408,1249,2503422,2504269,7.56E-101,364
acpM,NC_002945.4,100,348,0,0,1,348,2501330,2501677,0,643
fabD,NC_002945.4,100,909,0,0,1,909,2500346,2501254,0,1679
group_1610,NC_002945.4,100,1245,0,0,1,1245,2498863,2500107,0,2300
aceE,NC_002945.4,99.964,2793,1,0,1,2793,2496011,2498803,0,5153
group_908,NC_002945.4,100,423,0,0,1,423,2495157,2494735,0,782
ahpE,NC_002945.4,100,462,0,0,1,462,2494735,2494274,0,854
group_1836,NC_002945.4,100,126,0,0,1,126,2494035,2493910,1.92E-62,233
cobD,NC_002945.4,100,960,0,0,1,960,2492952,2491993,0,1773
group_47,NC_002945.4,99.877,816,1,0,1,816,2491196,2492011,0,1502
ptpA,NC_002945.4,100,492,0,0,1,492,2490705,2491196,0,909
group_1901,NC_002945.4,100,1095,0,0,1,1095,2489258,2488164,0,2023
group_1838,NC_002945.4,100,1140,0,0,1,1140,2488167,2487028,0,2106
group_1902,NC_002945.4,100,1095,0,0,1,1095,2486297,2485203,0,2023
group_1105,NC_002945.4,100,1542,0,0,1,1542,2482390,2483931,0,2848
panB,NC_002945.4,100,846,0,0,1,846,2481300,2482145,0,1563
caeA,NC_002945.4,100,1562,0,0,2,1563,2480580,2479019,0,2885
glnA2,NC_002945.4,99.925,1341,1,0,1,1341,2477300,2475960,0,2471
glnE,NC_002945.4,100,2985,0,0,1,2985,2475911,2472927,0,5513
glnA1,NC_002945.4,99.93,1437,1,0,1,1437,2471173,2472609,0,2649
group_909,NC_002945.4,100,423,0,0,1,423,2470974,2470552,0,782
group_929,NC_002945.4,100,753,0,0,1,753,2469793,2470545,0,1391
lipA,NC_002945.4,100,936,0,0,1,936,2468831,2469766,0,1729
lipB,NC_002945.4,100,693,0,0,1,693,2468142,2468834,0,1280
dlaT,NC_002945.4,100,1662,0,0,1,1662,2465523,2467184,0,3070
group_1806,NC_002945.4,100,1167,0,0,1,1167,2460718,2461884,0,2156
gcvT,NC_002945.4,100,1104,0,0,1,1104,2460703,2459600,0,2039
ilvE,NC_002945.4,100,1107,0,0,1,1107,2459528,2458422,0,2045
group_118,NC_002945.4,100,495,0,0,1,495,2454396,2454890,0,915
group_1559,NC_002945.4,100,357,0,0,1,357,2452845,2452489,0,660
group_1282,NC_002945.4,100,693,0,0,1,693,2451789,2452481,0,1280
adoK,NC_002945.4,100,975,0,0,1,975,2451585,2450611,0,1801
ctaC,NC_002945.4,100,987,0,0,1,987,2448204,2447218,0,1823
ctaF,NC_002945.4,100,420,0,0,1,420,2447210,2446791,0,776
group_1537,NC_002945.4,99.845,646,0,1,1,646,2445706,2445062,0,1186
embR_1,NC_002945.4,100,1146,0,0,1,1146,3671360,3672505,0,2117
group_2147,NC_002945.4,100,375,0,0,1,375,3669554,3669180,0,693
group_2205,NC_002945.4,99.837,615,1,0,1,615,3667987,3667373,0,1131
group_2140,NC_002945.4,100,243,0,0,1,243,3667251,3667009,3.67E-127,449
group_2200,NC_002945.4,100,429,0,0,1,429,3667005,3666577,0,793
sdhB,NC_002945.4,100,792,0,0,1,792,3665707,3666498,0,1463
sdhA_2,NC_002945.4,100,1749,0,0,1,1749,3663959,3665707,0,3230
group_2157,NC_002945.4,100,435,0,0,1,435,3663372,3663806,0,804
sdhC,NC_002945.4,100,339,0,0,1,339,3663037,3663375,2.26E-180,627
cdd,NC_002945.4,100,402,0,0,1,402,3662800,3662399,0,743
deoA,NC_002945.4,99.922,1284,1,0,1,1284,3662402,3661119,0,2366
add,NC_002945.4,100,1098,0,0,1,1098,3661119,3660022,0,2028
mtp,NC_002945.4,100,312,0,0,1,312,3659951,3659640,2.11E-165,577
group_2128,NC_002945.4,100,171,0,0,1,171,3659461,3659291,2.64E-87,316
group_2199,NC_002945.4,100,1263,0,0,1,1263,3657056,3658318,0,2333
sapM,NC_002945.4,100,900,0,0,1,900,3656133,3657032,0,1663
group_2197,NC_002945.4,99.938,1605,1,0,1,1605,3653799,3655403,0,2959
punA,NC_002945.4,100,807,0,0,1,807,3652989,3653795,0,1491
group_2129,NC_002945.4,99.916,1185,1,0,1,1185,3652924,3651740,0,2183
group_2184,NC_002945.4,100,600,0,0,1,600,3649956,3650555,0,1109
group_2184,NC_002945.4,86.076,79,9,2,1,78,3649898,3649975,1.12E-16,84.2
lpdA_2,NC_002945.4,100,1416,0,0,1,1416,3649873,3648458,0,2615
glpD2,NC_002945.4,100,1758,0,0,1,1758,3648377,3646620,0,3247
phoU1,NC_002945.4,100,666,0,0,1,666,3646512,3645847,0,1230
group_2178,NC_002945.4,99.891,918,1,0,1,918,3645835,3644918,0,1690
group_2217,NC_002945.4,100,900,0,0,1,900,3641944,3641045,0,1663
nei1_1,NC_002945.4,100,768,0,0,1,768,3640255,3641022,0,1419
group_2183,NC_002945.4,100,666,0,0,1,666,3635001,3635666,0,1230
group_2160,NC_002945.4,100,810,0,0,1,810,3634930,3634121,0,1496
group_2158,NC_002945.4,100,453,0,0,1,453,3631232,3630780,0,837
group_2123,NC_002945.4,100,378,0,0,1,378,3629346,3628969,0,699
group_2219,NC_002945.4,100,312,0,0,1,312,3628832,3628521,2.11E-165,577
rsbW,NC_002945.4,100,438,0,0,1,438,3628323,3627886,0,809
carB_1,NC_002945.4,99.945,1803,1,0,1,1803,3625292,3627094,0,3325
group_2182,NC_002945.4,100,432,0,0,1,432,3624753,3625184,0,798
sseA,NC_002945.4,99.896,966,1,0,1,966,3623791,3624756,0,1779
group_2172,NC_002945.4,100,669,0,0,1,669,3623154,3623822,0,1236
accD5_1,NC_002945.4,100,1674,0,0,1,1674,3621033,3622706,0,3092
birA,NC_002945.4,100,801,0,0,1,801,3621010,3620210,0,1480
group_2206,NC_002945.4,100,519,0,0,1,519,3620167,3619649,0,959
group_2130,NC_002945.4,100,819,0,0,1,819,3618876,3619694,0,1513
purE,NC_002945.4,100,525,0,0,1,525,3617636,3617112,0,970
group_2165,NC_002945.4,100,1170,0,0,1,1170,3617087,3615918,0,2161
group_2189,NC_002945.4,100,2271,0,0,1,2271,3613659,3615929,0,4194
group_2131,NC_002945.4,100,1185,0,0,1,1185,3612446,3613630,0,2189
group_2173,NC_002945.4,100,669,0,0,1,669,3612345,3611677,0,1236
ctpC,NC_002945.4,100,2157,0,0,1,2157,3609524,3611680,0,3984
group_2185,NC_002945.4,100,282,0,0,1,282,3609232,3609513,9.01E-149,521
lcpA_1,NC_002945.4,100,1494,0,0,1,1494,3606886,3608379,0,2760
wbbL,NC_002945.4,100,912,0,0,1,912,3605900,3604989,0,1685
cugP,NC_002945.4,100,1056,0,0,1,1056,3604963,3603908,0,1951
group_2177,NC_002945.4,100,114,0,0,1,114,3601924,3602037,7.98E-56,211
fbiB,NC_002945.4,100,1347,0,0,1,1347,3600545,3601891,0,2488
fbiA,NC_002945.4,100,996,0,0,1,996,3599553,3600548,0,1840
whiB,NC_002945.4,100,372,0,0,1,372,3599253,3598882,0,688
group_2150,NC_002945.4,100,420,0,0,1,420,3598435,3598854,0,776
group_2152,NC_002945.4,100,492,0,0,1,492,3598312,3597821,0,909
algC,NC_002945.4,100,1398,0,0,1,1398,3597719,3596322,0,2582
group_2202,NC_002945.4,100,1041,0,0,1,1041,3596325,3595285,0,1923
manA,NC_002945.4,100,1227,0,0,1,1227,3595277,3594051,0,2266
yhdG_2,NC_002945.4,99.933,1488,1,0,1,1488,3592594,3591107,0,2743
alkB,NC_002945.4,100,1251,0,0,1,1251,3590998,3589748,0,2311
alkG,NC_002945.4,100,171,0,0,1,171,3589751,3589581,2.64E-87,316
rubA,NC_002945.4,100,183,0,0,1,183,3589576,3589394,6.09E-94,339
group_2210,NC_002945.4,100,636,0,0,1,636,3589397,3588762,0,1175
ahcY,NC_002945.4,100,1488,0,0,1,1488,3588657,3587170,0,2748
tmk,NC_002945.4,100,645,0,0,1,645,3587073,3586429,0,1192
mtrA,NC_002945.4,100,687,0,0,1,687,3586359,3585673,0,1269
mtrB,NC_002945.4,100,1704,0,0,1,1704,3585623,3583920,0,3147
lpqB,NC_002945.4,100,1752,0,0,1,1752,3583920,3582169,0,3236
group_2164,NC_002945.4,99.881,843,1,0,1,843,3582101,3581259,0,1552
group_2144,NC_002945.4,100,726,0,0,1,726,3581305,3580580,0,1341
hpf,NC_002945.4,100,660,0,0,1,660,3580279,3579620,0,1219
secA1,NC_002945.4,100,2898,0,0,1,2898,3579589,3576692,0,5352
mddA,NC_002945.4,100,735,0,0,1,735,3573408,3572674,0,1358
amhM,NC_002945.4,99.793,483,1,0,1,483,3572613,3572131,0,887
khtU,NC_002945.4,100,1158,0,0,1,1158,3572126,3570969,0,2139
group_2163,NC_002945.4,99.804,510,1,0,1,510,3567882,3567373,0,937
desA3,NC_002945.4,100,1284,0,0,1,1284,3566043,3564760,0,2372
rsgA,NC_002945.4,100,993,0,0,1,993,3563735,3564727,0,1834
aroA,NC_002945.4,100,1353,0,0,1,1353,3562386,3563738,0,2499
yedK,NC_002945.4,100,759,0,0,1,759,3562331,3561573,0,1402
group_2181,NC_002945.4,100,228,0,0,1,228,3560031,3559804,7.46E-119,422
group_2142,NC_002945.4,100,849,0,0,1,849,3558860,3559708,0,1568
sigH,NC_002945.4,100,768,0,0,1,768,3558677,3557910,0,1419
group_2122,NC_002945.4,100,552,0,0,1,552,3557913,3557362,0,1020
group_2122,NC_002945.4,90.055,181,15,1,375,552,2243763,2243583,3.45E-61,231
rshA,NC_002945.4,100,306,0,0,1,306,3557365,3557060,4.48E-162,566
group_2170,NC_002945.4,100,240,0,0,1,240,3556799,3556560,1.68E-125,444
pdtaS,NC_002945.4,100,1506,0,0,1,1506,3556543,3555038,0,2782
whiB1,NC_002945.4,100,255,0,0,1,255,3554722,3554976,8.26E-134,472
group_2113,NC_002945.4,100,102,0,0,1,102,3553247,3553146,3.26E-49,189
group_2124,NC_002945.4,100,408,0,0,1,408,3553164,3552757,0,754
group_2203,NC_002945.4,100,291,0,0,1,291,3552515,3552805,9.26E-154,538
menF_1,NC_002945.4,100,1107,0,0,1,1107,3551219,3552325,0,2045
group_2161,NC_002945.4,100,1224,0,0,1,1224,3548346,3549569,0,2261
group_2151,NC_002945.4,100,696,0,0,1,696,3546491,3545796,0,1286
group_2121,NC_002945.4,100,288,0,0,1,288,3544916,3544629,4.26E-152,532
betI_2,NC_002945.4,100,687,0,0,1,687,3543956,3544642,0,1269
group_2215,NC_002945.4,100,987,0,0,1,987,3543739,3542753,0,1823
moeZ_1,NC_002945.4,99.746,1179,0,1,1,1179,3542662,3541487,0,2158
group_2166,NC_002945.4,100,879,0,0,1,879,3541460,3540582,0,1624
atl,NC_002945.4,100,306,0,0,1,306,3540270,3540575,4.48E-162,566
group_2119,NC_002945.4,100,210,0,0,1,210,3539242,3539451,6.91E-109,388
rep_1,NC_002945.4,100,3168,0,0,1,3168,3539156,3535989,0,5851
rep_2,NC_002945.4,100,3306,0,0,1,3306,3535992,3532687,0,6106
kefC,NC_002945.4,100,1068,0,0,1,1068,3532625,3531558,0,1973
nudC,NC_002945.4,100,942,0,0,1,942,3531499,3530558,0,1740
group_2115,NC_002945.4,100,255,0,0,1,255,3530291,3530545,8.26E-134,472
group_2125,NC_002945.4,100,123,0,0,1,123,3527913,3527791,8.68E-61,228
whiB7,NC_002945.4,98.635,293,1,2,1,292,3527647,3527357,4.35E-147,516
ubiB,NC_002945.4,100,1344,0,0,1,1344,3525980,3527323,0,2483
group_2209,NC_002945.4,100,174,0,0,1,174,3525815,3525642,5.79E-89,322
group_2194,NC_002945.4,99.93,1419,1,0,1,1419,3523310,3524728,0,2615
ylbL,NC_002945.4,100,999,0,0,1,999,3523208,3522210,0,1845
group_2153,NC_002945.4,100,2979,0,0,1,2979,3522118,3519140,0,5502
group_2135,NC_002945.4,100,156,0,0,1,156,3519001,3519156,5.19E-79,289
group_2133,NC_002945.4,100,1185,0,0,1,1185,3517441,3516257,0,2189
group_2114,NC_002945.4,100,186,0,0,1,186,3516045,3516230,1.33E-95,344
group_2120,NC_002945.4,100,210,0,0,1,210,3515801,3516010,6.91E-109,388
group_2180,NC_002945.4,100,621,0,0,1,621,3513588,3514208,0,1147
group_2143,NC_002945.4,100,348,0,0,1,348,3513244,3513591,0,643
higB2_1,NC_002945.4,100,339,0,0,1,339,3512042,3512380,2.26E-180,627
group_2190,NC_002945.4,100,249,0,0,1,249,3511601,3511353,1.74E-130,460
group_2159,NC_002945.4,100,435,0,0,1,435,3511350,3510916,0,804
dhaA_1,NC_002945.4,100,627,0,0,1,627,3506962,3506336,0,1158
group_2213,NC_002945.4,100,708,0,0,1,708,3503801,3504508,0,1308
group_2167,NC_002945.4,100,603,0,0,1,603,3503708,3503106,0,1114
group_2207,NC_002945.4,100,483,0,0,1,483,3503027,3502545,0,893
aofH,NC_002945.4,100,1365,0,0,1,1365,3500150,3501514,0,2521
group_2146,NC_002945.4,100,1125,0,0,1,1125,3498901,3500025,0,2078
group_2127,NC_002945.4,99.912,1137,1,0,1,1137,3497765,3498901,0,2095
group_2145,NC_002945.4,100,627,0,0,1,627,3497720,3497094,0,1158
group_2175,NC_002945.4,99.896,960,1,0,1,960,3497014,3496055,0,1768
group_2187,NC_002945.4,99.843,1272,2,0,1,1272,3494576,3493305,0,2338
yeaW,NC_002945.4,99.914,1158,1,0,1,1158,3492811,3491654,0,2134
group_2186,NC_002945.4,100,642,0,0,1,642,3491643,3491002,0,1186
nuoM,NC_002945.4,99.94,1665,1,0,1,1665,3483650,3485314,0,3070
nuoM,NC_002945.4,94.286,35,2,0,362,396,3531520,3531554,2.49E-07,54.7
nuoL,NC_002945.4,99.895,1902,2,0,1,1902,3481755,3483656,0,3502
group_2168,NC_002945.4,100,300,0,0,1,300,3481445,3481744,9.50E-159,555
group_2110,NC_002945.4,100,789,0,0,1,789,3480660,3481448,0,1458
nuoI,NC_002945.4,100,636,0,0,1,636,3480028,3480663,0,1175
nuoH,NC_002945.4,100,1233,0,0,1,1233,3478803,3480035,0,2278
nuoF,NC_002945.4,100,1338,0,0,1,1338,3474933,3476270,0,2471
nuoE,NC_002945.4,100,759,0,0,1,759,3474178,3474936,0,1402
nuoD,NC_002945.4,100,1323,0,0,1,1323,3472859,3474181,0,2444
nuoC,NC_002945.4,100,711,0,0,1,711,3472149,3472859,0,1314
nuoB,NC_002945.4,100,555,0,0,1,555,3471598,3472152,0,1026
ndhC,NC_002945.4,100,492,0,0,1,492,3471098,3471589,0,909
group_2169,NC_002945.4,100,402,0,0,1,402,3469175,3469576,0,743
group_2201,NC_002945.4,99.767,429,1,0,1,429,3469067,3468639,0,787
caiA_2,NC_002945.4,100,1206,0,0,1,1206,3466311,3467516,0,2228
caiA_3,NC_002945.4,100,1407,0,0,1,1407,3464884,3466290,0,2599
group_2211,NC_002945.4,99.816,1089,2,0,1,1089,3463716,3464804,0,2001
hisN,NC_002945.4,100,783,0,0,1,783,3462914,3463696,0,1447
group_2214,NC_002945.4,100,1146,0,0,1,1146,3459518,3460663,0,2117
group_2174,NC_002945.4,100,807,0,0,1,807,3458933,3458127,0,1491
devR,NC_002945.4,100,654,0,0,1,654,3458099,3457446,0,1208
group_2188,NC_002945.4,100,999,0,0,1,999,3454735,3455733,0,1845
tgs1,NC_002945.4,100,1392,0,0,1,1392,3454550,3453159,0,2571
group_2117,NC_002945.4,99.813,534,1,0,1,534,3452317,3451784,0,981
group_2118,NC_002945.4,100,351,0,0,1,351,3451702,3451352,0,649
group_2191,NC_002945.4,100,270,0,0,1,270,3447259,3446990,4.03E-142,499
bioB,NC_002945.4,100,1098,0,0,1,1098,1780011,1781108,0,2028
group_539,NC_002945.4,100,240,0,0,1,240,1781109,1781348,1.68E-125,444
group_1418,NC_002945.4,100,1341,0,0,1,1341,1783515,1782175,0,2477
nadA,NC_002945.4,100,1050,0,0,1,1050,1784531,1785580,0,1940
nadB,NC_002945.4,100,1587,0,0,1,1587,1785577,1787163,0,2931
nadC,NC_002945.4,100,858,0,0,1,858,1787163,1788020,0,1585
hisD,NC_002945.4,99.925,1335,1,0,1,1335,1789340,1790674,0,2460
hisC,NC_002945.4,100,1143,0,0,1,1143,1790671,1791813,0,2111
hisB_2,NC_002945.4,100,633,0,0,1,633,1791810,1792442,0,1170
hisH,NC_002945.4,100,621,0,0,1,621,1792439,1793059,0,1147
priA_1,NC_002945.4,100,735,0,0,1,735,1793072,1793806,0,1358
hisF,NC_002945.4,100,804,0,0,1,804,1794628,1795431,0,1485
hisI,NC_002945.4,100,348,0,0,1,348,1795428,1795775,0,643
chaA,NC_002945.4,100,1083,0,0,1,1083,1795956,1797038,0,2001
bcpB,NC_002945.4,100,465,0,0,1,465,1797537,1797073,0,859
trpE,NC_002945.4,100,1551,0,0,1,1551,1797678,1799228,0,2865
trpC,NC_002945.4,100,819,0,0,1,819,1800015,1800833,0,1513
trpB,NC_002945.4,100,1266,0,0,1,1266,1800869,1802134,0,2338
trpA,NC_002945.4,100,813,0,0,1,813,1802134,1802946,0,1502
group_524,NC_002945.4,100,396,0,0,1,396,1805073,1805468,0,732
group_1170,NC_002945.4,99.749,399,1,0,1,399,1805458,1805856,0,732
lysX_1,NC_002945.4,100,1455,0,0,1,1455,1808350,1809804,0,2687
group_836,NC_002945.4,100,1731,0,0,1,1731,1811468,1809738,0,3197
cydB,NC_002945.4,100,1041,0,0,1,1041,1814175,1813135,0,1923
group_1927,NC_002945.4,100,570,0,0,1,570,1816342,1815773,0,1053
pdtaR,NC_002945.4,100,627,0,0,1,627,1817946,1818572,0,1158
group_1706,NC_002945.4,100,1209,0,0,1,1209,1819848,1818640,0,2233
group_152,NC_002945.4,100,492,0,0,1,492,1820336,1819845,0,909
group_152,NC_002945.4,96.364,55,1,1,438,492,3585673,3585620,1.95E-18,89.8
group_152,NC_002945.4,100,46,0,0,442,487,2659615,2659660,2.52E-17,86.1
group_152,NC_002945.4,94,50,3,0,443,492,3153174,3153125,1.52E-14,76.8
group_152,NC_002945.4,94,50,3,0,442,491,3153281,3153232,1.52E-14,76.8
group_152,NC_002945.4,95.652,46,2,0,442,487,961026,960981,5.46E-14,75
group_152,NC_002945.4,93.878,49,3,0,443,491,3153227,3153179,5.46E-14,75
group_152,NC_002945.4,95.455,44,2,0,444,487,960971,960928,7.07E-13,71.3
group_152,NC_002945.4,95.349,43,2,0,444,486,2956957,2956999,2.54E-12,69.4
group_152,NC_002945.4,95.349,43,2,0,444,486,2957008,2957050,2.54E-12,69.4
group_152,NC_002945.4,95.349,43,2,0,444,486,2957059,2957101,2.54E-12,69.4
group_152,NC_002945.4,95.349,43,2,0,444,486,2957110,2957152,2.54E-12,69.4
group_152,NC_002945.4,95.349,43,2,0,444,486,2957161,2957203,2.54E-12,69.4
group_152,NC_002945.4,100,30,0,0,444,473,2659671,2659700,1.98E-08,56.5
polA,NC_002945.4,100,2712,0,0,1,2712,1820443,1823154,0,5009
rpsA,NC_002945.4,100,1446,0,0,1,1446,1823317,1824762,0,2671
coaE,NC_002945.4,100,1224,0,0,1,1224,1824788,1826011,0,2261
group_621,NC_002945.4,100,444,0,0,1,444,1826605,1826162,0,821
group_1305,NC_002945.4,100,1416,0,0,1,1416,1828943,1830358,0,2615
group_669,NC_002945.4,100,441,0,0,1,441,1832226,1832666,0,815
gloB_2,NC_002945.4,99.874,795,1,0,1,795,1833467,1832673,0,1463
group_206,NC_002945.4,100,258,0,0,1,258,1836748,1836491,1.80E-135,477
rpmI,NC_002945.4,100,195,0,0,1,195,1842702,1842896,1.39E-100,361
rplT,NC_002945.4,100,390,0,0,1,390,1842958,1843347,0,721
aviRb,NC_002945.4,100,783,0,0,1,783,1843380,1844162,0,1447
group_1956,NC_002945.4,100,1056,0,0,1,1056,1845228,1844173,0,1951
group_9,NC_002945.4,100,933,0,0,1,933,1845538,1846470,0,1724
argJ,NC_002945.4,100,1215,0,0,1,1215,1856426,1857640,0,2244
argF,NC_002945.4,100,924,0,0,1,924,1859717,1860640,0,1707
argR,NC_002945.4,100,513,0,0,1,513,1860637,1861149,0,948
argG,NC_002945.4,100,1197,0,0,1,1197,1861158,1862354,0,2211
