"","first.start","first.end","second.X.start","second.X.end","first.names","second.ref_name","n_ref","gene_within_ref","query.width","ref.width","diff_starts","diff_ends","overlap","overlap_len","overlap_percent","n_gene","n_ref_corr","len_same","same_start","is_core","left_overlap","right_overlap","ref_gene_has_core","pseudo_status","seqid","source","type","start","end","score","strand","phase","attributes","Gene","Name"
"70",241710,242120,241710,242120,"group_1026","BQ2027_MB0209",1,1,411,411,0,410,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",241710,242120,NA,"+",NA,"ID=gene-BQ2027_MB0209;Name=BQ2027_MB0209;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0209","BQ2027_MB0209","BQ2027_MB0209"
"71",238088,238591,238088,238591,"group_52","BQ2027_MB0207C",3,1,504,504,0,503,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",238088,238591,NA,"-",NA,"ID=gene-BQ2027_MB0207C;Name=BQ2027_MB0207C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0207C","BQ2027_MB0207C","BQ2027_MB0207C"
"72",237402,238091,237402,238091,"group_1191","BQ2027_MB0206",3,1,690,690,0,689,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",237402,238091,NA,"+",NA,"ID=gene-BQ2027_MB0206;Name=BQ2027_MB0206;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0206","BQ2027_MB0206","BQ2027_MB0206"
"73",232425,234671,232425,234671,"napA","BQ2027_MB0203",2,1,2247,2247,0,2246,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",232425,234671,NA,"+",NA,"ID=gene-BQ2027_MB0203;Name=BQ2027_MB0203;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0203","BQ2027_MB0203","BQ2027_MB0203"
"74",231841,232425,231841,232425,"group_1868","BQ2027_MB0202",2,1,585,585,0,584,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",231841,232425,NA,"+",NA,"ID=gene-BQ2027_MB0202;Name=BQ2027_MB0202;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0202","BQ2027_MB0202","BQ2027_MB0202"
"75",222481,223722,222481,223722,"group_1614","BQ2027_MB0197",1,1,1242,1242,0,1241,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",222481,223722,NA,"+",NA,"ID=gene-BQ2027_MB0197;Name=BQ2027_MB0197;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0197","BQ2027_MB0197","BQ2027_MB0197"
"76",222063,222353,222063,222353,"ricR","BQ2027_MB0196",1,1,291,291,0,290,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",222063,222353,NA,"+",NA,"ID=gene-BQ2027_MB0196;Name=ricR;gbkey=Gene;gene=ricR;gene_biotype=protein_coding;locus_tag=BQ2027_MB0196","BQ2027_MB0196","ricR"
"77",215907,216416,215907,216416,"group_30","BQ2027_MB0191",2,1,510,510,0,509,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",215907,216416,NA,"+",NA,"ID=gene-BQ2027_MB0191;Name=BQ2027_MB0191;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0191","BQ2027_MB0191","BQ2027_MB0191"
"78",212469,213203,212469,213203,"group_1039","BQ2027_MB0187C",1,1,735,735,0,734,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",212469,213203,NA,"-",NA,"ID=gene-BQ2027_MB0187C;Name=BQ2027_MB0187C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0187C","BQ2027_MB0187C","BQ2027_MB0187C"
"79",211084,212442,211084,212442,"group_1380","BQ2027_MB0186C",1,1,1359,1359,0,1358,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",211084,212442,NA,"-",NA,"ID=gene-BQ2027_MB0186C;Name=Mb0186c;gbkey=Gene;gene=Mb0186c;gene_biotype=protein_coding;locus_tag=BQ2027_MB0186C","BQ2027_MB0186C","Mb0186c"
"80",209130,209864,209130,209864,"group_1040","BQ2027_MB0184",2,1,735,735,0,734,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",209130,209864,NA,"+",NA,"ID=gene-BQ2027_MB0184;Name=BQ2027_MB0184;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0184","BQ2027_MB0184","BQ2027_MB0184"
"81",208609,209163,208609,209163,"group_1987","BQ2027_MB0183",3,1,555,555,0,554,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",208609,209163,NA,"+",NA,"ID=gene-BQ2027_MB0183;Name=BQ2027_MB0183;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0183","BQ2027_MB0183","BQ2027_MB0183"
"82",207644,208612,207644,208612,"group_2066","BQ2027_MB0182",3,1,969,969,0,968,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",207644,208612,NA,"+",NA,"ID=gene-BQ2027_MB0182;Name=BQ2027_MB0182;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0182","BQ2027_MB0182","BQ2027_MB0182"
"83",204257,205429,204257,205429,"lprN_1","BQ2027_MB0179",3,1,1173,1173,0,1172,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",204257,205429,NA,"+",NA,"ID=gene-BQ2027_MB0179;Name=lprK;gbkey=Gene;gene=lprK;gene_biotype=protein_coding;locus_tag=BQ2027_MB0179","BQ2027_MB0179","lprK"
"84",202668,204260,202668,204260,"group_1015","BQ2027_MB0178",3,1,1593,1593,0,1592,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",202668,204260,NA,"+",NA,"ID=gene-BQ2027_MB0178;Name=mce1D;gbkey=Gene;gene=mce1D;gene_biotype=protein_coding;locus_tag=BQ2027_MB0178","BQ2027_MB0178","mce1D"
"85",201124,202671,201124,202671,"group_1085","BQ2027_MB0177",3,1,1548,1548,0,1547,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",201124,202671,NA,"+",NA,"ID=gene-BQ2027_MB0177;Name=mce1C;gbkey=Gene;gene=mce1C;gene_biotype=protein_coding;locus_tag=BQ2027_MB0177","BQ2027_MB0177","mce1C"
"86",200087,201127,200087,201127,"group_1979","BQ2027_MB0176",3,1,1041,1041,0,1040,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",200087,201127,NA,"+",NA,"ID=gene-BQ2027_MB0176;Name=mce1B;gbkey=Gene;gene=mce1B;gene_biotype=protein_coding;locus_tag=BQ2027_MB0176","BQ2027_MB0176","mce1B"
"87",197852,198721,197852,198721,"group_187","BQ2027_MB0174",2,1,870,870,0,869,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",197852,198721,NA,"+",NA,"ID=gene-BQ2027_MB0174;Name=yrbE1B;gbkey=Gene;gene=yrbE1B;gene_biotype=protein_coding;locus_tag=BQ2027_MB0174","BQ2027_MB0174","yrbE1B"
"88",193861,194301,193816,194301,"group_922","BQ2027_MB0169",1,1,441,486,-45,440,"within",NA,1,1,1,0,0,0,45,0,0,"pseudogene","LT708304.1","EMBL","gene",193816,194301,NA,"+",NA,"ID=gene-BQ2027_MB0169;Name=TB18.5;gbkey=Gene;gene=TB18.5;gene_biotype=protein_coding;locus_tag=BQ2027_MB0169","BQ2027_MB0169","TB18.5"
"89",193307,193762,193307,193762,"group_108","BQ2027_MB0168",1,1,456,456,0,455,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",193307,193762,NA,"+",NA,"ID=gene-BQ2027_MB0168;Name=BQ2027_MB0168;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0168","BQ2027_MB0168","BQ2027_MB0168"
"90",189121,190629,189121,190629,"PE3_1","BQ2027_MB0165C",1,1,1509,1509,0,1508,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",189121,190629,NA,"-",NA,"ID=gene-BQ2027_MB0165C;Name=PE4;gbkey=Gene;gene=PE4;gene_biotype=protein_coding;locus_tag=BQ2027_MB0165C","BQ2027_MB0165C","PE4"
"91",186975,187619,186975,187619,"kstR2_1","BQ2027_MB0163",1,1,645,645,0,644,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",186975,187619,NA,"+",NA,"ID=gene-BQ2027_MB0163;Name=BQ2027_MB0163;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0163","BQ2027_MB0163","BQ2027_MB0163"
"92",186685,186810,186685,186813,"group_1835","BQ2027_MB0162A",1,1,126,129,0,128,"within",NA,1,1,1,0,1,0,0,-3,0,"pseudogene","LT708304.1","EMBL","gene",186685,186813,NA,"-",NA,"ID=gene-BQ2027_MB0162A;Name=BQ2027_MB0162A;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0162A","BQ2027_MB0162A","BQ2027_MB0162A"
"93",185242,186669,185242,186669,"pntB","BQ2027_MB0162",2,1,1428,1428,0,1427,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",185242,186669,NA,"+",NA,"ID=gene-BQ2027_MB0162;Name=pntB;gbkey=Gene;gene=pntB;gene_biotype=protein_coding;locus_tag=BQ2027_MB0162","BQ2027_MB0162","pntB"
"94",184913,185245,184913,185245,"group_1795","BQ2027_MB0161",2,1,333,333,0,332,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",184913,185245,NA,"+",NA,"ID=gene-BQ2027_MB0161;Name=pntAb;gbkey=Gene;gene=pntAb;gene_biotype=protein_coding;locus_tag=BQ2027_MB0161","BQ2027_MB0161","pntAb"
"95",183812,184912,183812,184912,"pntAA","BQ2027_MB0160",1,1,1101,1101,0,1100,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",183812,184912,NA,"+",NA,"ID=gene-BQ2027_MB0160;Name=pntAa;gbkey=Gene;gene=pntAa;gene_biotype=protein_coding;locus_tag=BQ2027_MB0160","BQ2027_MB0160","pntAa"
"96",182177,183388,182177,183388,"caiA_1","BQ2027_MB0159C",1,1,1212,1212,0,1211,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",182177,183388,NA,"-",NA,"ID=gene-BQ2027_MB0159C;Name=fadE2;gbkey=Gene;gene=fadE2;gene_biotype=protein_coding;locus_tag=BQ2027_MB0159C","BQ2027_MB0159C","fadE2"
"97",181345,182175,181345,182175,"group_392","BQ2027_MB0158C",1,1,831,831,0,830,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",181345,182175,NA,"-",NA,"ID=gene-BQ2027_MB0158C;Name=ptbB;gbkey=Gene;gene=ptbB;gene_biotype=protein_coding;locus_tag=BQ2027_MB0158C","BQ2027_MB0158C","ptbB"
"98",176855,177142,176855,177142,"group_2048","BQ2027_MB0155C",2,1,288,288,0,287,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",176855,177142,NA,"-",NA,"ID=gene-BQ2027_MB0155C;Name=BQ2027_MB0155C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0155C","BQ2027_MB0155C","BQ2027_MB0155C"
"99",175023,175883,175023,175883,"group_244","BQ2027_MB0153",1,1,861,861,0,860,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",175023,175883,NA,"+",NA,"ID=gene-BQ2027_MB0153;Name=BQ2027_MB0153;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0153","BQ2027_MB0153","BQ2027_MB0153"
"100",172401,173333,172401,173333,"group_8","BQ2027_MB0151",1,1,933,933,0,932,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",172401,173333,NA,"+",NA,"ID=gene-BQ2027_MB0151;Name=BQ2027_MB0151;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0151","BQ2027_MB0151","BQ2027_MB0151"
"101",170474,171316,170474,171316,"group_339","BQ2027_MB0149",1,1,843,843,0,842,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",170474,171316,NA,"+",NA,"ID=gene-BQ2027_MB0149;Name=BQ2027_MB0149;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0149","BQ2027_MB0149","BQ2027_MB0149"
"102",167461,167871,167461,167871,"group_1027","BQ2027_MB0146C",2,1,411,411,0,410,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",167461,167871,NA,"-",NA,"ID=gene-BQ2027_MB0146C;Name=BQ2027_MB0146C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0146C","BQ2027_MB0146C","BQ2027_MB0146C"
"103",167100,167480,167100,167480,"group_1322","BQ2027_MB0145",2,1,381,381,0,380,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",167100,167480,NA,"+",NA,"ID=gene-BQ2027_MB0145;Name=BQ2027_MB0145;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0145","BQ2027_MB0145","BQ2027_MB0145"
"104",165513,166016,165513,166016,"group_53","BQ2027_MB0143",1,1,504,504,0,503,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",165513,166016,NA,"+",NA,"ID=gene-BQ2027_MB0143;Name=BQ2027_MB0143;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0143","BQ2027_MB0143","BQ2027_MB0143"
"105",164902,165450,164902,165450,"msrA","BQ2027_MB0142C",2,1,549,549,0,548,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",164902,165450,NA,"-",NA,"ID=gene-BQ2027_MB0142C;Name=msrA;gbkey=Gene;gene=msrA;gene_biotype=protein_coding;locus_tag=BQ2027_MB0142C","BQ2027_MB0142C","msrA"
"106",162834,163439,162834,163439,"group_1788","BQ2027_MB0140C",2,1,606,606,0,605,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",162834,163439,NA,"-",NA,"ID=gene-BQ2027_MB0140C;Name=BQ2027_MB0140C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0140C","BQ2027_MB0140C","BQ2027_MB0140C"
"107",159891,160973,159891,160973,"fgd2","BQ2027_MB0137C",1,1,1083,1083,0,1082,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",159891,160973,NA,"-",NA,"ID=gene-BQ2027_MB0137C;Name=fgd2;gbkey=Gene;gene=fgd2;gene_biotype=protein_coding;locus_tag=BQ2027_MB0137C","BQ2027_MB0137C","fgd2"
"108",158038,158493,158038,158493,"group_499","BQ2027_MB0135",1,1,456,456,0,455,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",158038,158493,NA,"+",NA,"ID=gene-BQ2027_MB0135;Name=htdz;gbkey=Gene;gene=htdz;gene_biotype=protein_coding;locus_tag=BQ2027_MB0135","BQ2027_MB0135","htdz"
"109",156769,157791,156769,157791,"fbpC","BQ2027_MB0134C",1,1,1023,1023,0,1022,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",156769,157791,NA,"-",NA,"ID=gene-BQ2027_MB0134C;Name=fbpC;gbkey=Gene;gene=fbpC;gene_biotype=protein_coding;locus_tag=BQ2027_MB0134C","BQ2027_MB0134C","fbpC"
"110",154423,155790,154423,155790,"mak","BQ2027_MB0132",1,1,1368,1368,0,1367,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",154423,155790,NA,"+",NA,"ID=gene-BQ2027_MB0132;Name=mak;gbkey=Gene;gene=mak;gene_biotype=protein_coding;locus_tag=BQ2027_MB0132","BQ2027_MB0132","mak"
"111",148894,149262,148894,149262,"group_1424","BQ2027_MB0128",2,1,369,369,0,368,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",148894,149262,NA,"+",NA,"ID=gene-BQ2027_MB0128;Name=BQ2027_MB0128;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0128","BQ2027_MB0128","BQ2027_MB0128"
"112",148715,148897,148529,148897,"group_1358","BQ2027_MB0127",2,1,183,369,-186,182,"within",NA,1,1,1,0,0,0,186,0,0,"pseudogene","LT708304.1","EMBL","gene",148529,148897,NA,"+",NA,"ID=gene-BQ2027_MB0127;Name=BQ2027_MB0127;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0127","BQ2027_MB0127","BQ2027_MB0127"
"113",147946,148380,147946,148380,"group_746","BQ2027_MB0126C",1,1,435,435,0,434,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",147946,148380,NA,"-",NA,"ID=gene-BQ2027_MB0126C;Name=BQ2027_MB0126C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0126C","BQ2027_MB0126C","BQ2027_MB0126C"
"114",142168,143916,142168,143916,"oxc","BQ2027_MB0122C",2,1,1749,1749,0,1748,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",142168,143916,NA,"-",NA,"ID=gene-BQ2027_MB0122C;Name=oxcA;gbkey=Gene;gene=oxcA;gene_biotype=protein_coding;locus_tag=BQ2027_MB0122C","BQ2027_MB0122C","oxcA"
"115",141240,142184,141240,142184,"oxyR","BQ2027_MB0121",2,1,945,945,0,944,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",141240,142184,NA,"+",NA,"ID=gene-BQ2027_MB0121;Name=oxyS;gbkey=Gene;gene=oxyS;gene_biotype=protein_coding;locus_tag=BQ2027_MB0121","BQ2027_MB0121","oxyS"
"116",136327,137283,136327,137283,"rmd","BQ2027_MB0116",1,1,957,957,0,956,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",136327,137283,NA,"+",NA,"ID=gene-BQ2027_MB0116;Name=gca;gbkey=Gene;gene=gca;gene_biotype=protein_coding;locus_tag=BQ2027_MB0116","BQ2027_MB0116","gca"
"117",130932,131174,130932,131141,"group_488","BQ2027_MB0112C",1,0,243,210,0,209,"right",209,0.860082304526749,1,1,0,1,0,0,33,0,"gene spans ref","LT708304.1","EMBL","gene",130932,131141,NA,"-",NA,"ID=gene-BQ2027_MB0112C;Name=BQ2027_MB0112C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0112C","BQ2027_MB0112C","BQ2027_MB0112C"
"118",124410,125606,124410,125606,"group_1735","BQ2027_MB0109",1,1,1197,1197,0,1196,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",124410,125606,NA,"+",NA,"ID=gene-BQ2027_MB0109;Name=BQ2027_MB0109;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0109","BQ2027_MB0109","BQ2027_MB0109"
"119",124016,124300,124016,124300,"group_2068","BQ2027_MB0108C",1,1,285,285,0,284,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",124016,124300,NA,"-",NA,"ID=gene-BQ2027_MB0108C;Name=rpmB1;gbkey=Gene;gene=rpmB1;gene_biotype=protein_coding;locus_tag=BQ2027_MB0108C","BQ2027_MB0108C","rpmB1"
"120",119951,122209,119951,122209,"ctpB","BQ2027_MB0106C",1,1,2259,2259,0,2258,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",119951,122209,NA,"-",NA,"ID=gene-BQ2027_MB0106C;Name=ctpB;gbkey=Gene;gene=ctpB;gene_biotype=protein_coding;locus_tag=BQ2027_MB0106C","BQ2027_MB0106C","ctpB"
"121",110037,117575,110037,117575,"dltA","BQ2027_MB0104",2,1,7539,7539,0,7538,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",110037,117575,NA,"+",NA,"ID=gene-BQ2027_MB0104;Name=nrp;gbkey=Gene;gene=nrp;gene_biotype=protein_coding;locus_tag=BQ2027_MB0104","BQ2027_MB0104","nrp"
"122",109807,110055,109819,110055,"group_376","BQ2027_MB0103",2,0,249,237,12,248,"left",236,0.947791164658635,1,1,0,0,0,-12,0,0,"gene spans ref","LT708304.1","EMBL","gene",109819,110055,NA,"+",NA,"ID=gene-BQ2027_MB0103;Name=BQ2027_MB0103;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0103","BQ2027_MB0103","BQ2027_MB0103"
"123",108216,109814,108192,109814,"group_1013","BQ2027_MB0102",2,1,1599,1623,-24,1598,"within",NA,1,1,1,0,0,0,24,0,0,"pseudogene","LT708304.1","EMBL","gene",108192,109814,NA,"+",NA,"ID=gene-BQ2027_MB0102;Name=fadD10;gbkey=Gene;gene=fadD10;gene_biotype=protein_coding;locus_tag=BQ2027_MB0102","BQ2027_MB0102","fadD10"
"124",107636,108187,107636,108187,"group_1998","BQ2027_MB0101",2,1,552,552,0,551,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",107636,108187,NA,"+",NA,"ID=gene-BQ2027_MB0101;Name=fcot;gbkey=Gene;gene=fcot;gene_biotype=protein_coding;locus_tag=BQ2027_MB0101","BQ2027_MB0101","fcot"
"125",105360,106751,105360,106751,"group_1337","BQ2027_MB0099",1,1,1392,1392,0,1391,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",105360,106751,NA,"+",NA,"ID=gene-BQ2027_MB0099;Name=PPE1;gbkey=Gene;gene=PPE1;gene_biotype=protein_coding;locus_tag=BQ2027_MB0099","BQ2027_MB0099","PPE1"
"126",888027,888836,888027,888836,"nagR","BQ2027_MB0816C",2,1,810,810,0,809,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",888027,888836,NA,"-",NA,"ID=gene-BQ2027_MB0816C;Name=BQ2027_MB0816C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0816C","BQ2027_MB0816C","BQ2027_MB0816C"
"127",886987,888030,886987,888030,"group_1969","BQ2027_MB0815C",3,1,1044,1044,0,1043,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",886987,888030,NA,"-",NA,"ID=gene-BQ2027_MB0815C;Name=BQ2027_MB0815C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0815C","BQ2027_MB0815C","BQ2027_MB0815C"
"128",885641,886114,885641,886240,"group_312","BQ2027_MB0813C",2,1,474,600,0,599,"within",NA,1,1,1,0,1,0,0,-126,0,"pseudogene","LT708304.1","EMBL","gene",885641,886240,NA,"-",NA,"ID=gene-BQ2027_MB0813C;Name=BQ2027_MB0813C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0813C","BQ2027_MB0813C","BQ2027_MB0813C"
"129",884950,885624,884950,885624,"purQ","BQ2027_MB0812",2,1,675,675,0,674,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",884950,885624,NA,"+",NA,"ID=gene-BQ2027_MB0812;Name=purQ;gbkey=Gene;gene=purQ;gene_biotype=protein_coding;locus_tag=BQ2027_MB0812","BQ2027_MB0812","purQ"
"130",884714,884953,884714,884953,"purS","BQ2027_MB0811",2,1,240,240,0,239,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",884714,884953,NA,"+",NA,"ID=gene-BQ2027_MB0811;Name=purS;gbkey=Gene;gene=purS;gene_biotype=protein_coding;locus_tag=BQ2027_MB0811","BQ2027_MB0811","purS"
"131",880829,881515,880829,881515,"group_1308","BQ2027_MB0806",1,1,687,687,0,686,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",880829,881515,NA,"+",NA,"ID=gene-BQ2027_MB0806;Name=BQ2027_MB0806;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0806","BQ2027_MB0806","BQ2027_MB0806"
"132",879009,880631,879009,880631,"mdtD_1","BQ2027_MB0805C",1,1,1623,1623,0,1622,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",879009,880631,NA,"-",NA,"ID=gene-BQ2027_MB0805C;Name=emrB;gbkey=Gene;gene=emrB;gene_biotype=protein_coding;locus_tag=BQ2027_MB0805C","BQ2027_MB0805C","emrB"
"133",875532,876425,875532,876425,"purC","BQ2027_MB0803",2,1,894,894,0,893,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",875532,876425,NA,"+",NA,"ID=gene-BQ2027_MB0803;Name=purC;gbkey=Gene;gene=purC;gene_biotype=protein_coding;locus_tag=BQ2027_MB0803","BQ2027_MB0803","purC"
"134",872197,873615,872197,873615,"purB","BQ2027_MB0800",1,1,1419,1419,0,1418,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",872197,873615,NA,"+",NA,"ID=gene-BQ2027_MB0800;Name=purB;gbkey=Gene;gene=purB;gene_biotype=protein_coding;locus_tag=BQ2027_MB0800","BQ2027_MB0800","purB"
"135",871173,871952,871173,871952,"group_734","BQ2027_MB0799C",2,1,780,780,0,779,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",871173,871952,NA,"-",NA,"ID=gene-BQ2027_MB0799C;Name=BQ2027_MB0799C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0799C","BQ2027_MB0799C","BQ2027_MB0799C"
"136",870647,871219,870596,871219,"group_1917","BQ2027_MB0798",2,1,573,624,-51,572,"within",NA,1,1,1,0,0,0,51,0,0,"pseudogene","LT708304.1","EMBL","gene",870596,871219,NA,"+",NA,"ID=gene-BQ2027_MB0798;Name=BQ2027_MB0798;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0798","BQ2027_MB0798","BQ2027_MB0798"
"137",868040,869623,868040,869578,"ywrD","BQ2027_MB0796C",2,0,1584,1539,0,1538,"right",1538,0.970959595959596,1,1,0,1,0,0,45,0,"gene spans ref","LT708304.1","EMBL","gene",868040,869578,NA,"-",NA,"ID=gene-BQ2027_MB0796C;Name=ggtA;gbkey=Gene;gene=ggtA;gene_biotype=protein_coding;locus_tag=BQ2027_MB0796C","BQ2027_MB0796C","ggtA"
"138",866775,868043,866775,868043,"purD","BQ2027_MB0795",2,1,1269,1269,0,1268,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",866775,868043,NA,"+",NA,"ID=gene-BQ2027_MB0795;Name=purD;gbkey=Gene;gene=purD;gene_biotype=protein_coding;locus_tag=BQ2027_MB0795","BQ2027_MB0795","purD"
"139",866332,866763,866329,866763,"group_790","BQ2027_MB0794",2,1,432,435,-3,431,"within",NA,1,1,1,0,0,0,3,0,0,"pseudogene","LT708304.1","EMBL","gene",866329,866763,NA,"+",NA,"ID=gene-BQ2027_MB0794;Name=BQ2027_MB0794;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0794","BQ2027_MB0794","BQ2027_MB0794"
